lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
8fe461cfd1bfdce83e7bafaa4042b7ce,四川省安全生产监督管理局关于召开2018年全省非煤矿山安全生产工作会议的通知,fg_crawl_pkulaw,地方法规/文件,821030106,,
4aca5b13768830f136d567e59f96f363,菏泽市人民政府办公室关于加快推进住房公积金制度扩面工作的意见,fg_crawl_pkulaw,地方法规/文件,81530,,
796c9f8450f6eb6fe7c63fb68a234cd,中国银监会西双版纳监管分局关于陈选民任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会西双版纳监管分局,,
146e8ae636917f230ac7324c927b9c71,三明市人民政府办公室关于加强松材线虫病防控工作的通知,fg_crawl_pkulaw,地方法规/文件,81311,,
309b760dc93b2d0634e7f3274d950da0,海口市人事劳动保障信息中心关于国庆期间暂停部分网上业务的通知,fg_crawl_pkulaw,地方法规/文件,830060153,,
79026180ffda8f9a9dc8feb2bf5e4369,湖北省人民政府关于2017年度科学技术奖励的决定,fg_crawl_pkulaw,地方法规/文件,81802,,
10ce54be1c0ca9222db489d07660e5f6,泰安市人民政府办公室关于印发《泰安市市直预备费管理暂行办法》的通知,fg_crawl_pkulaw,地方法规/文件,81527,,
4ded3a4578ed0f17a51ef74ee49cf533,青海省财政厅关于转发财政部《企业会计准则第22号——金融工具确认和计量》等三项准则的通知,fg_crawl_pkulaw,地方法规/文件,827030008,,
d4a6fb3a35c331527ffbb2716b205e7c,成都市人民政府办公厅关于培育平台企业的实施意见,fg_crawl_pkulaw,地方法规/文件,82105,,
c3a719112c7d134e237ae31c6f85950a,安徽省住房和城乡建设厅关于2017年度第十九批勘察设计类注册建筑师、注册工程师有关信息公布及注册执业证书领取的通知,fg_crawl_pkulaw,地方法规/文件,812030014,,
91cecbeb4be86fa9ad35c227c7a16e16,中共南昌市教育局委员会关于举行南昌市教育局十九大精神专题宣讲报告会的通知,fg_crawl_pkulaw,地方法规/文件,814060187,,
50d8666a17d743dc20670175e6b15047,晋城市教育系统禁止燃放烟花爆竹工作实施方案,fg_crawl_pkulaw,地方法规/文件,804170004,,
6306fec7c4b9500435fce05f2e999425,呼伦贝尔市环境保护局转发关于开展电子废物、废轮胎、废塑料、废旧衣服、废家电拆解等再生利用行业清理整顿的通知,fg_crawl_pkulaw,地方法规/文件,805390013,,
