lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
f48a895d81431e34edea263bc4718caf,临沂市安全生产监督监督局、临沂市工商行政管理局、临沂市公安局转发省安监局、省工商局、省公安厅《转发国家安全监管总局、国家工商总局、公安部关于印发烟花爆竹安全买卖合同（示范文本）的通知》的通知,fg_lvshangsite,地方法规/文件,"临沂市安全生产监督监督局,山东省临沂市工商行政管理局,山东省临沂市公安局",临沂市,山东省
d9a4d02f5b83a7d3fc45d8f942b2e9e2,上海市国有资产监督管理委员会关于转发《国家出资企业产权登记管理工作指引》的通知,fg_lvshangsite,地方法规/文件,上海市国有资产监督管理委员会,直辖市级法规,上海市
87042756204ff4d2c6438eb9ff3af9f1,关于做好向工信部报送2011年全年中小企业信用担保机构信息相关工作的通知,fg_lvshangsite,地方法规/文件,湖南省经济和信息化委员会,湖南省级法规,湖南省
6ecb04fe1ae605c3b59458578598fca,关于印发《广州市住房保障办公室合同管理规定》的通知,fg_lvshangsite,地方法规/文件,广州市住房保障办公室,广州市,广东省
299fc1c0435dad1fbb39796a46d0a3c6,四平市人民政府办公室关于转发四平市市直行政事业单位国有资产产权实行集中管理意见的通知,fg_lvshangsite,地方法规/文件,四平市人民政府,四平市,吉林省
82275b65e78bef24df3c3367e5b2e4ad,关于印发2016年度市属企业信息考核任务分解表的通知,fg_lvshangsite,地方法规/文件,宁波市人民政府国有资产监督管理委员会,宁波市,浙江省
886fe592145a2d9e074a33499e48c951,内蒙古自治区财政厅、内蒙古自治区商务厅关于印发《中小商贸企业融资担保费用补助专项资金使用管理操作办法》的通知,fg_lvshangsite,地方法规/文件,"内蒙古自治区财政厅,内蒙古自治区商务厅",内蒙古区级法规,内蒙古自治区
572cf5b836d20162e9a527291eeb3b6,关于公布宁波市融资性担保公司的公告,fg_lvshangsite,地方法规/文件,宁波市经济委员会,宁波市,浙江省
2649cddda3fdff5df50b9d2844d65d8c,天津市国土资源和房屋管理局关于转发国务院国资委《关于印发〈企业国有产权交易操作规则〉的通知》的通知,fg_lvshangsite,地方法规/文件,天津市国土资源和房屋管理局,直辖市级法规,天津市
a855455575204af419af006563d1272,关于同意东莞市隆盛融资担保有限公司变更董事长、法定代表人的批复,fg_lvshangsite,地方法规/文件,广东省人民政府金融工作办公室,广东省级法规,广东省
5a8eafe378824de351f3f634f9db504b,龙泉镇人民政府集体林权制度改革工作实施方案,fg_lvshangsite,地方法规/文件,青岛市即墨区人民政府及其他机构,青岛市,山东省
7abf310a64431dcdc40dfd0925182d4c,湖北省人民政府关于进一步加快湖北产权市场建设的意见,fg_lvshangsite,地方法规/文件,湖北省人民政府,湖北省级法规,湖北省
348d675642121fa781ed8847b66973fc,关于加强自治区中小企业信用担保体系建设工作的通知,fg_lvshangsite,地方法规/文件,新疆维吾尔自治区经济和信息化委员会,新疆区级法规,新疆维吾尔自治区
eaa621d64ed2f9b4a210d18075d4c5b9,厦门市人民政府关于X2010Y27工业用地国有建设用地使用权挂牌（预申请）出让方案的批复,fg_lvshangsite,地方法规/文件,厦门市人民政府,厦门市,福建省
46f83febd6cf068c9d2d647619661ba5,关于印发湖北省国资委指导和监督地方国有资产监管2012年工作计划的通知,fg_lvshangsite,地方法规/文件,湖北省国有资产监督管理局办公室,湖北省级法规,湖北省
695557b506ace883bce9a83e861b295a,关于2011年南宁市技术合同认定登记通报,fg_lvshangsite,地方法规/文件,南宁市科学技术局,南宁市,广西壮族自治区
2a2759892af46782238d590b3a248cad,关于印发2010年度企业质押（抵押）融资培训工作实施方案的通知,fg_lvshangsite,地方法规/文件,吉林省工商行政管理局,吉林省级法规,吉林省
1f6612afa5d2ab09cb4503fb7155f4ac,漳州市住房和城乡建设局关于转发《福建省房屋建筑和市政基础设施工程施工合同备案管理暂行办法》的通知,fg_lvshangsite,地方法规/文件,漳州市住房和城乡建设局,漳州市,福建省
5191e701ef940102dd442c21697852ab,自贡市人民政府办公室转发市国土资源局　市房管局关于进一步规范房地产抵押登记的意见的通知,fg_lvshangsite,地方法规/文件,自贡市人民政府,自贡市,四川省
3f56eb397f929f1c9bd8b0bf2ed50a05,天津市人力社保局关于确认天津安装工程有限公司企业年金计划管理合同补充协议备案的复函,fg_lvshangsite,地方法规/文件,天津市人力资源和社会保障局,直辖市级法规,天津市
16f2ed4822da511109c2e41e2c192522,深圳市市场监督管理局关于举办深圳市中小企业知识产权质押融资政策培训班的通知,fg_lvshangsite,地方法规/文件,深圳市市场监督管理局,深圳市,广东省
daf6e8e51d19560300a340a1b7ccf714,关于组织企业参加国际产权交易座谈会的通知,fg_lvshangsite,地方法规/文件,青岛市外商投资服务中心,青岛市,山东省
1b332b5df7eb20bd3968cceedcd98aa5,湘潭市人民政府办公室关于印发《湘潭市政府合同管理办法（试行）》的通知,fg_lvshangsite,地方法规/文件,湘潭市人民政府,湘潭市,湖南省
2d7418f91cb83fff8697fb8a973fae8f,关于已设定抵押房产办理转移登记业务流程调整的通告,fg_lvshangsite,地方法规/文件,广州市房地产交易登记中心,广州市,广东省
271d81561b23ea2e77748e8ef2ff9cfa,青岛市政府国资委关于申报公物拍卖企业的通知,fg_lvshangsite,地方法规/文件,山东省青岛市人民政府国有资产监督管理局,青岛市,山东省
5fb9dcdbd66b3a255b4030940972aa4e,三门峡市人民政府办公室关于印发三门峡市市级行政事业单位国有资产配置管理暂行办法的通知,fg_lvshangsite,地方法规/文件,三门峡市人民政府,三门峡市,河南省
b7280008909b3f6accedf4c7839ee9e5,关于同意广州市兆盈融资担保有限公司等3家公司退出融资担保市场的批复,fg_lvshangsite,地方法规/文件,广东省人民政府金融工作办公室,广东省级法规,广东省
3bd426f349d92981522bceb313f31ade,黑龙江省财政厅关于印发《黑龙江省省级国有资本经营预算建议草案编报办法》的通知,fg_lvshangsite,地方法规/文件,黑龙江省财政厅,黑龙江省级法规,黑龙江省
