lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
7021afaa0492b7539a6400fe7df84724,北京市既有居住建筑节能改造补助资金管理办法,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
2227bff80464f35722bfc0bcf829c438,南京市市政建设项目复建补偿用地若干政策的意见,fg_crawl_faxin,地方法规/文件,,南京市,江苏省
f4590af429f181657f31e3fbc6e828d3,宁波市城管局对市十三届人大四次会议第574号建议的答复,fg_crawl_faxin,地方法规/文件,,宁波市,浙江省
1ab84c2c1ecc35591d9f1df1fcbf5666,嘉峪关市烟草零售点合理化布局实施办法,fg_crawl_faxin,地方法规/文件,,嘉峪关市,甘肃省
1b133ca731cfa640834037142e5882b6,上海法院委托拍卖工作操作规程（试行）补充细则,fg_crawl_faxin,地方司法文件,,直辖市级法规,上海市
a8bba0b9464e78ddae80144e74899125,贵州省药品生产日常监督管理办法（试行）,fg_crawl_faxin,地方法规/文件,,贵州省级法规,贵州省
2274296218ba4d0626b561ff74678258,北京市律师协会执业纪律投诉调解规则,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
267343bdbd349c01fc054b187b112f57,宁波市科技创业投资补助资金管理暂行办法,fg_crawl_faxin,地方法规/文件,,宁波市,浙江省
77a8020a4b235aab794cdc584c3d26ed,深圳市资源综合利用企业（项目）认定管理办法,fg_crawl_faxin,地方法规/文件,,深圳市,广东省
5981e9e11a8ff45bd60869db180d8809,《工程勘察设计单位年检管理办法》实施细则,fg_crawl_faxin,地方法规/文件,,,
c91967d67e3ccbcb8c3cf97bf1c2b29f,宁夏回族自治区工伤康复管理暂行办法,fg_crawl_faxin,地方法规/文件,,宁夏区级法规,宁夏回族自治区
c87a59aabacb2f48c108c121f5164fbd,南昌市城市管理委员会住房补贴申报审核工作方案,fg_crawl_faxin,地方法规/文件,,南昌市,江西省
81df6fd032aae12155d6ddb05c119d64,河北省清理整顿小玻璃厂、小水泥厂工作检查验收实施细则,fg_crawl_faxin,地方法规/文件,,河北省级法规,河北省
7755f00a91583e9ce170bf5070f627c2,南京市育林基金征收实施细则,fg_crawl_faxin,地方法规/文件,,南京市,江苏省
6f4be9781e0a98a837e123c10626f31b,桂林市旅游汽车客运管理办法（试行）,fg_crawl_faxin,地方法规/文件,,桂林市,广西壮族自治区
cdde74e5983c26dad825f307c317eba2,嘉峪关市劳动能力鉴定暂行规定,fg_crawl_faxin,地方法规/文件,,嘉峪关市,甘肃省
1733f8451c0295fe83923057ca39f043,上海市煤气公司城市管道煤气营业章程,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
a16a87165d8bedf9a1ffa8e5aaf119aa,关于建国以来党的若干历史问题的决议,fg_crawl_faxin,,,全国,全国
5c9e64b1b651535a91990e666683c033,贵州省建筑及装饰材料放射卫生监督管理办法（试行）,fg_crawl_faxin,地方法规/文件,,贵州省级法规,贵州省
1f3bb8e4a3c7ec891db8fcccfbd14948,大连市办理生育手续实施细则,fg_crawl_faxin,地方法规/文件,,大连市,辽宁省
dbe49bdcb0be737870832cde82def2e2,贵港市纪委监察局机关行政效能首问负责制,fg_crawl_faxin,地方法规/文件,,贵港市,广西壮族自治区
f34489e26100949ba8fc849544efa977,深圳市大额支付系统高额罚息再贷款操作暂行办法,fg_crawl_faxin,地方法规/文件,,深圳市,广东省
5cc4804c9b990e7a32520b956d1d0823,安徽省主要农作物品种审定办法,fg_crawl_faxin,地方法规/文件,,安徽省级法规,安徽省
e46e805dc5c6096f8a2687d3561571a2,淮南市困难群众医疗救助实施办法,fg_crawl_faxin,地方法规/文件,,淮南市,安徽省
f4d2be83346bdf563946e927c5c3f69a,甘肃省非国有制单位接收非师范类大中专院校毕业生暂行办法,fg_crawl_faxin,地方法规/文件,,甘肃省级法规,甘肃省
6651230422f069c2aba22a1f7b5d55fd,中国工商银行广东省分行全面开通人民币活期储蓄通存通兑业务的通告,fg_crawl_faxin,地方法规/文件,,广东省级法规,广东省
e183034c8790b96b5898fc2ce86e49e3,河北省公有住房售后维修管理办法,fg_crawl_faxin,地方法规/文件,,河北省级法规,河北省
388877cb77913d616cfaaeceaaf0544f,上海黄金交易所交易规则,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
7961f44029282399e2409551e6701caf,陕西省防雷电装置检测资质管理办法,fg_crawl_faxin,地方法规/文件,,陕西省级法规,陕西省
f2d225580ff09ab82f00cd76105ae59,广东保监局保险监管问责制实施细则,fg_crawl_faxin,地方法规/文件,,广东省级法规,广东省
d1d7fd0ff230761c4aacdd5f05efb8e7,北京市档案局、北京市财政局会计档案管理办法实施细则（试行）,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
